order_id,order_date,customer_name,city,product_name,category,unit_price,quantity,discount,payment_method,returned
ORD-100239,2025-10-17,Jeff Frazier,Zahle,Wireless Mouse,Electronics,17.95,2.0,,wallet,N
ORD-100240,Nov 18 2025, christine gomez  ,Jounieh,Olive Oil 1L,Grocery,10.4,3.0,,card,N
ORD-100241,2025-11-16,Wayne Skinner, ?????,Olive Oil 1L,Grocery,9.9,1.0,0.0,card,N
ORD-100242,12/01/2026, marc murray  ,Tyre,Wireless Mouse,Electronics,$19.84,1.0,0.0,wallet,N
ORD-100243,Jan 10 2026,Nichole Steele,beirut ,Bluetooth Speaker,Electronics,36.75,,1.0,cash,Y
ORD-100244,Nov 14 2025,Michael Phillips,Zahle,Bluetooth Speaker,Electronics,33.25,2.0,0.0,cash,N
ORD-100245,2026-01-14,Wendy Foster,Tyre,USB-C Cable,Accessories,6.0,,0.0,wallet,Y
ORD-100246,2025-11-11,Alexander Sharp,Jounieh,Shampoo 400ml,Personal Care,4.94,1.0,1.0,card,N
ORD-100247,16/01/2026, brittany christensen  , ?????,Toothpaste,Personal Care,2.76,1.0,1.0,cash,N
ORD-100248,26/12/2025,Rachael Hayes,Byblos,Shampoo 400ml,Personal Care,4.94,1.0,2.5,wallet,N
ORD-100249,2025-10-13,Ashley Patel,Sidon,Laptop Stand,Office,$23.1,,2.5,cash,N
ORD-100250,2026-01-25, brittany dalton  ,Byblos,Shampoo 400ml,Personal Care,5.2,1.0,1.0,wallet,N
ORD-100251,Oct 04 2025,Sandra Gibbs,Jounieh,USB-C Cable,Accessories,7.2,2.0,,wallet,N
ORD-100252,Nov 28 2025,Thomas Johnson, ?????,Protein Bar,Grocery,1.8,3.0,0.0,wallet,N
ORD-100253,17/10/2025,Steven Weiss,Tyre,Notebook A5,Office,3.5,,,card,Y
ORD-100254,2025-10-14,Dr. Stephanie Mitchell PhD,Tripoli,Bluetooth Speaker,Electronics,$36.75,1.0,0.0,wallet,N
ORD-100255,2026-01-23,Scott Atkinson,Tripoli,Toothpaste,Personal Care,$2.42,1.0,2.5,wallet,N
ORD-100256,Nov 29 2025,Beverly Johnson,Byblos,Toothpaste,Personal Care,$2.18,1.0,,wallet,N
ORD-100257,Nov 21 2025,Kristi Brown,Byblos,Bluetooth Speaker,Electronics,35.0,1.0,0.0,wallet,N
ORD-100258,Jan 03 2026,Jordan Miller,Tyre,Bluetooth Speaker,Electronics,"42,0",2.0,0.0,card,N
ORD-100259,10/10/2025,Yvette Hernandez, ?????,Toothpaste,Personal Care,2.3,3.0,,card,Y
ORD-100260,2025-10-30,Cynthia Munoz,Jounieh,Wireless Mouse,Electronics,18.9,3.0,0.0,card,N
ORD-100261,Nov 22 2025,Angelica Gaines,Beirut,Olive Oil 1L,Grocery,11.88,2.0,0.0,card,N
ORD-100262,2025-10-30, amanda hester  ,Byblos,Bluetooth Speaker,Electronics,"42,0",,0.0,card,N
ORD-100263,08/11/2025, roberto fuentes  , ?????,USB-C Cable,Accessories,5.7,3.0,0.0,wallet,N
ORD-100264,2025-10-13,Shelia Roth,Tyre,Notebook A5,Office,3.5,1.0,0.0,wallet,Y
ORD-100265,15/10/2025,Jody Saunders,Tripoli,Toothpaste,Personal Care,2.3,2.0,0.0,card,N
ORD-100266,2025-10-02,Richard Sanders,Jounieh,iPhone 14 Case,Accessories,15.0,3.0,,cash,N
ORD-100267,04/10/2025, jeremy ball  ,Tripoli,Olive Oil 1L,Grocery,$9.9,,0.0,cash,N
ORD-100268,2025-11-22,Jessica Wang,Zahle,Olive Oil 1L,Grocery,$9.9,,,cash,N
ORD-100269,04/11/2025,Matthew Reyes,Sidon,Bluetooth Speaker,Electronics,$35.0,,,card,N
ORD-100270,Oct 10 2025,Kathleen Walter,Jounieh,iPhone 14 Case,Accessories,$12.5,1.0,0.0,wallet,N
ORD-100271,2026-01-15,Paul Chavez,Tyre,Olive Oil 1L,Grocery,$9.9,3.0,1.0,card,N
ORD-100272,2025-12-23, kristin carrillo  ,Sidon,Notebook A5,Office,3.5,1.0,0.0,wallet,N
ORD-100273,2025-10-24,Michelle Richardson,Byblos,USB-C Cable,Accessories,$7.2,3.0,0.0,card,N
ORD-100274,Nov 15 2025, luis frey  ,Byblos,USB-C Cable,Accessories,"7,2",1.0,0.0,cash,N
ORD-100275,Jan 21 2026,Scott Sexton,Tripoli,Notebook A5,Office,$4.2,1.0,,cash,N
ORD-100276,Nov 13 2025,Stephen Campbell,Byblos,Wireless Mouse,Electronics,$18.9,1.0,1.0,cash,N
ORD-100277,19/12/2025,Reginald Serrano,Tyre,Olive Oil 1L,Grocery,"10,4",,1.0,wallet,Y
ORD-100278,Nov 21 2025,Vincent Allen,Tyre,Olive Oil 1L,Grocery,"9,4",3.0,0.0,wallet,N
ORD-100279,Nov 04 2025, charles washington  ,Sidon,Bluetooth Speaker,Electronics,35.0,,0.0,wallet,N
ORD-100280,Oct 10 2025, jason smith  ,Tripoli,Protein Bar,Grocery,1.8,3.0,2.5,wallet,N
ORD-100281,06/01/2026,Kelly Mayer, ?????,Protein Bar,Grocery,1.89,1.0,,cash,Y
ORD-100282,06/01/2026,Kayla Hernandez, ?????,Olive Oil 1L,Grocery,10.4,2.0,0.0,cash,Y
ORD-100283,2025-12-25,Roger Villegas,Tripoli,Notebook A5,Office,3.5,1.0,0.0,card,N
ORD-100284,26/11/2025,Kimberly Walker,Byblos,Wireless Mouse,Electronics,18.9,1.0,0.0,card,N
ORD-100285,08/01/2026,Sheila Lang,Sidon,Wireless Mouse,Electronics,$18.9,1.0,0.0,cash,N
ORD-100286,25/01/2026,Patricia Romero,Jounieh,Shampoo 400ml,Personal Care,5.2,1.0,0.0,cash,N
ORD-100287,2025-10-05,Christina Morgan,Tripoli,Toothpaste,Personal Care,2.76,,0.0,wallet,N
ORD-100288,2026-01-12,Christina Hill,Tyre,Wireless Mouse,Electronics,22.68,1.0,0.0,card,N
ORD-100289,2026-01-19, kenneth howell  ,Tripoli,Wireless Mouse,Electronics,22.68,3.0,0.0,wallet,Y
ORD-100290,2025-11-21,Tammy Green,Tripoli,Bluetooth Speaker,Electronics,$35.0,3.0,0.0,wallet,N
ORD-100291,20/12/2025, james mccann  ,Jounieh,Wireless Mouse,Electronics,"18,9",3.0,1.0,card,N
ORD-100292,2025-11-29,Bruce Flores, ?????,Wireless Mouse,Electronics,17.95,,,wallet,N
ORD-100293,2025-11-06,Meredith Garrison,Byblos,Bluetooth Speaker,Electronics,36.75,2.0,2.5,wallet,N
ORD-100294,2025-12-15,Philip Wall,Sidon,Laptop Stand,Office,20.9,1.0,0.0,card,N
ORD-100295,Jan 29 2026, jeffrey brown  ,Jounieh,Protein Bar,Grocery,2.16,,2.5,wallet,Y
ORD-100296,Nov 18 2025,Michelle Rubio,Sidon,Wireless Mouse,Electronics,18.9,2.0,,cash,N
ORD-100297,2025-10-08,Patricia Arellano,Jounieh,Wireless Mouse,Electronics,18.9,,1.0,wallet,N
ORD-100298,Dec 24 2025, michael thompson  ,Sidon,Protein Bar,Grocery,1.8,1.0,1.0,card,N
ORD-100299,Oct 19 2025,Michelle Graham,Jounieh,USB-C Cable,Accessories,$6.3,3.0,0.0,cash,N
ORD-100300,2025-10-08,Jessica Lowery,beirut ,USB-C Cable,Accessories,"6,0",1.0,2.5,cash,N
ORD-100301,2025-12-14,Elizabeth Holden,Jounieh,Toothpaste,Personal Care,$2.3,1.0,,wallet,N
ORD-100302,2025-10-16,Beth Horton,Sidon,Laptop Stand,Office,22.0,1.0,,cash,N
ORD-100303,2025-11-20, lisa lopez  ,Tyre,iPhone 14 Case,Accessories,15.0,3.0,0.0,card,Y
ORD-100304,24/12/2025,Matthew Daniels,Sidon,Laptop Stand,Office,26.4,,,cash,N
ORD-100305,22/01/2026,Stacy Macias,Jounieh,Notebook A5,Office,3.5,1.0,2.5,cash,N
ORD-100306,2025-11-20, christopher richards  ,Zahle,Bluetooth Speaker,Electronics,36.75,3.0,0.0,wallet,N
ORD-100307,Jan 29 2026,Alexis Price,Tripoli,Toothpaste,Personal Care,$2.76,1.0,,card,N
ORD-100308,17/01/2026, amber turner  , ?????,Protein Bar,Grocery,"2,16",1.0,0.0,cash,N
ORD-100309,Jan 09 2026,Amber Aguilar,Jounieh,Shampoo 400ml,Personal Care,$5.2,,2.5,cash,Y
ORD-100310,2025-12-26,Joseph Watson,beirut ,Protein Bar,Grocery,2.16,1.0,1.0,card,N
ORD-100311,2026-01-29,Evan Brown,beirut ,Bluetooth Speaker,Electronics,35.0,2.0,0.0,wallet,Y
ORD-100312,Jan 08 2026,Kristi Brooks,beirut ,USB-C Cable,Accessories,6.0,2.0,1.0,card,Y
ORD-100313,16/11/2025,Christine Nolan,Zahle,iPhone 14 Case,Accessories,$11.88,1.0,2.5,wallet,N
ORD-100314,2025-12-03,Jay Morgan,Tripoli,Wireless Mouse,Electronics,19.84,1.0,0.0,wallet,N
ORD-100315,06/10/2025,John Taylor,Zahle,USB-C Cable,Accessories,6.0,1.0,0.0,cash,N
ORD-100316,2026-01-07,Adam Pruitt,Jounieh,USB-C Cable,Accessories,7.2,2.0,0.0,wallet,N
ORD-100317,2026-01-14,Joseph Neal,Jounieh,USB-C Cable,Accessories,6.3,1.0,0.0,wallet,N
ORD-100318,Jan 24 2026,Melissa Dixon,Tyre,Notebook A5,Office,$3.68,1.0,0.0,cash,Y
ORD-100319,20/11/2025,Jaime Lopez,Beirut,Notebook A5,Office,$3.5,2.0,2.5,wallet,Y
ORD-100320,27/11/2025, melinda knight  ,Jounieh,Protein Bar,Grocery,1.8,1.0,,cash,N
ORD-100321,11/01/2026,Timothy Farley,beirut ,Bluetooth Speaker,Electronics,42.0,2.0,1.0,wallet,N
ORD-100322,Nov 21 2025, steve harris  ,Zahle,Shampoo 400ml,Personal Care,"5,2",,,card,Y
ORD-100323,12/10/2025,Shelley Miller,Byblos,Wireless Mouse,Electronics,18.9,2.0,1.0,card,N
ORD-100324,2025-11-09, joseph moss  , ?????,Laptop Stand,Office,22.0,,,cash,N
ORD-100325,22/10/2025,Jane Scott, ?????,Notebook A5,Office,$3.5,1.0,2.5,cash,N
ORD-100326,Oct 05 2025,Melissa Marquez,Tyre,Toothpaste,Personal Care,2.42,,,wallet,N
ORD-100327,2025-11-30,Sherry Robertson,Jounieh,Protein Bar,Grocery,$1.71,3.0,0.0,card,N
ORD-100328,2025-11-23,George Spears,Tripoli,Protein Bar,Grocery,1.71,1.0,0.0,card,N
ORD-100329,31/10/2025, joseph mcbride  ,Tripoli,Protein Bar,Grocery,1.8,1.0,0.0,wallet,N
ORD-100330,Dec 06 2025,Alexander Vazquez,Byblos,Bluetooth Speaker,Electronics,35.0,1.0,0.0,cash,N
ORD-100331,2025-11-13,Ashley Wade,Zahle,Shampoo 400ml,Personal Care,5.2,3.0,1.0,cash,N
ORD-100332,Nov 19 2025,Edward Harris,Sidon,Bluetooth Speaker,Electronics,33.25,,0.0,wallet,Y
ORD-100333,Jan 08 2026,Debbie Marks,Byblos,Laptop Stand,Office,26.4,3.0,1.0,cash,N
ORD-100334,2025-10-18,Eric Shea,Jounieh,iPhone 14 Case,Accessories,12.5,1.0,2.5,wallet,N
ORD-100335,08/11/2025,Sean Warner,Tyre,USB-C Cable,Accessories,6.0,,,card,N
ORD-100336,24/12/2025,Melissa Parker,Zahle,USB-C Cable,Accessories,7.2,1.0,,wallet,N
ORD-100337,2025-10-02, randall young  ,Sidon,Toothpaste,Personal Care,2.42,1.0,0.0,cash,N
ORD-100338,2025-10-20,Tanya Olson,Sidon,Olive Oil 1L,Grocery,9.9,2.0,0.0,wallet,N
ORD-100339,23/01/2026,Derek Parsons,Tyre,Shampoo 400ml,Personal Care,5.2,1.0,0.0,cash,N
ORD-100340,Jan 11 2026, randy jones  ,Jounieh,Shampoo 400ml,Personal Care,5.2,2.0,0.0,card,N
ORD-100341,Nov 13 2025,Derek Vasquez,Zahle,Protein Bar,Grocery,1.8,3.0,0.0,wallet,N
ORD-100342,19/12/2025,Dakota Hayes,beirut ,iPhone 14 Case,Accessories,12.5,1.0,,cash,N
ORD-100343,2025-10-08, vanessa rodgers  ,Zahle,Laptop Stand,Office,23.1,2.0,0.0,card,N
ORD-100344,2025-11-07,Mrs. Megan Case,Beirut,Protein Bar,Grocery,$1.8,1.0,,card,Y
ORD-100345,2025-12-16, theresa jones  ,Byblos,Shampoo 400ml,Personal Care,5.2,1.0,1.0,cash,N
ORD-100346,03/10/2025,Bradley Zimmerman,Sidon,USB-C Cable,Accessories,6.0,3.0,2.5,card,N
ORD-100347,28/01/2026,Stacey Vargas, ?????,Notebook A5,Office,$4.2,,1.0,wallet,N
ORD-100348,Oct 24 2025,Eric Roy, ?????,Toothpaste,Personal Care,2.3,1.0,,wallet,Y
ORD-100349,2026-01-21,Jamie Osborne,Zahle,iPhone 14 Case,Accessories,"12,5",2.0,2.5,card,N
ORD-100350,2025-10-29,Jonathan Willis,Tripoli,Protein Bar,Grocery,"2,16",1.0,2.5,card,N
ORD-100351,2025-12-24,Ronald Carter, ?????,Laptop Stand,Office,23.1,1.0,0.0,cash,N
ORD-100352,Dec 21 2025,Virginia Webb, ?????,Protein Bar,Grocery,1.8,1.0,1.0,wallet,N
ORD-100353,05/11/2025, mary anderson  ,Beirut,Notebook A5,Office,4.2,2.0,1.0,card,Y
ORD-100354,2025-10-09,Alexander Smith,Tripoli,Wireless Mouse,Electronics,18.9,3.0,1.0,cash,N
ORD-100355,2025-10-30,Richard Howe,Tripoli,Toothpaste,Personal Care,$2.42,,0.0,wallet,N
ORD-100356,Oct 29 2025,Russell Roy, ?????,Notebook A5,Office,3.5,1.0,0.0,cash,N
ORD-100357,Nov 26 2025,Katherine Leonard,Beirut,Shampoo 400ml,Personal Care,5.2,1.0,1.0,card,N
ORD-100358,Oct 06 2025,Andrea Jennings,Zahle,iPhone 14 Case,Accessories,12.5,3.0,0.0,cash,N
ORD-100359,2025-12-28,Sherry Alvarez,Tyre,Bluetooth Speaker,Electronics,35.0,1.0,0.0,card,N
ORD-100360,2026-01-14, rachel powers  ,Tripoli,Wireless Mouse,Electronics,18.9,3.0,0.0,wallet,N
ORD-100361,2025-11-10, stephen benson  ,beirut ,Wireless Mouse,Electronics,19.84,1.0,1.0,card,N
ORD-100362,31/10/2025,Brett Bell,Zahle,Toothpaste,Personal Care,2.3,,0.0,wallet,N
ORD-100363,23/11/2025,David Gomez, ?????,Shampoo 400ml,Personal Care,5.46,1.0,2.5,wallet,N
ORD-100364,Jan 07 2026, aaron smith  ,Byblos,Olive Oil 1L,Grocery,9.4,3.0,1.0,cash,N
ORD-100365,2025-12-16,Michael Fitzgerald,Zahle,Wireless Mouse,Electronics,$18.9,1.0,0.0,wallet,N
ORD-100366,Jan 03 2026,Leah Dunn,Zahle,Bluetooth Speaker,Electronics,36.75,,0.0,cash,N
ORD-100367,12/12/2025, ian reed  ,Beirut,Olive Oil 1L,Grocery,11.88,1.0,,card,N
ORD-100368,2025-11-05,Gary Mullen,Sidon,USB-C Cable,Accessories,"6,0",2.0,0.0,cash,N
ORD-100369,Dec 02 2025,Danny Carlson,Byblos,USB-C Cable,Accessories,7.2,2.0,,wallet,N
ORD-100370,2025-11-12,Andrew Jones,Tripoli,Protein Bar,Grocery,1.8,1.0,2.5,cash,N
ORD-100371,Oct 15 2025,Alexandra Lewis,Tyre,Laptop Stand,Office,22.0,1.0,0.0,cash,N
ORD-100372,Jan 12 2026, edward james  ,Sidon,Laptop Stand,Office,22.0,1.0,0.0,card,N
ORD-100373,07/11/2025,Joseph Davis,Jounieh,Wireless Mouse,Electronics,"22,68",1.0,,cash,N
ORD-100374,Oct 06 2025,Christopher Hatfield, ?????,Notebook A5,Office,"3,5",2.0,0.0,card,N
ORD-100375,2025-10-20,Alexandria Hatfield,Jounieh,Shampoo 400ml,Personal Care,4.94,3.0,0.0,card,Y
ORD-100376,Oct 25 2025,Marc Wolfe,Tyre,Protein Bar,Grocery,1.89,1.0,2.5,cash,N
ORD-100377,Oct 20 2025,Monica Jones,Zahle,USB-C Cable,Accessories,$5.7,3.0,,cash,N
ORD-100378,Nov 23 2025, crystal gibbs  ,Tripoli,USB-C Cable,Accessories,6.0,1.0,1.0,wallet,N
ORD-100379,11/10/2025,David Wolfe,Tripoli,USB-C Cable,Accessories,$7.2,1.0,1.0,wallet,Y
ORD-100380,04/12/2025,Caroline Valentine,Sidon,Bluetooth Speaker,Electronics,$36.75,1.0,0.0,cash,Y
ORD-100381,Dec 20 2025,Kathy Hernandez,Tyre,Protein Bar,Grocery,1.8,2.0,1.0,wallet,Y
ORD-100382,Jan 10 2026,Theresa Mccall,Byblos,Laptop Stand,Office,20.9,1.0,,card,N
ORD-100383,16/10/2025,Madison Tucker,Beirut,Olive Oil 1L,Grocery,9.9,1.0,0.0,cash,N
ORD-100384,18/10/2025, deanna williams  ,Byblos,Toothpaste,Personal Care,2.18,1.0,0.0,cash,N
ORD-100385,21/11/2025,Kevin Vazquez,Tripoli,iPhone 14 Case,Accessories,13.12,1.0,,wallet,N
ORD-100386,2025-11-02,Carlos Carlson,Byblos,Toothpaste,Personal Care,2.42,1.0,,card,N
ORD-100387,Nov 01 2025,John Barajas,Jounieh,iPhone 14 Case,Accessories,13.12,,0.0,cash,Y
ORD-100388,Dec 25 2025,Mary Lucas,Zahle,Olive Oil 1L,Grocery,9.9,3.0,1.0,wallet,N
ORD-100389,19/11/2025, linda mcdaniel  ,Beirut,Laptop Stand,Office,22.0,1.0,2.5,wallet,N
ORD-100390,2025-12-16,Dr. Joseph Watkins Jr.,beirut ,iPhone 14 Case,Accessories,12.5,3.0,1.0,wallet,N
ORD-100391,26/12/2025,Julian Hebert,Zahle,Shampoo 400ml,Personal Care,4.94,1.0,1.0,wallet,N
ORD-100392,Nov 30 2025, leslie smith  ,Zahle,Wireless Mouse,Electronics,19.84,3.0,0.0,wallet,N
ORD-100393,08/12/2025,Jacqueline Stark,beirut ,Laptop Stand,Office,$22.0,1.0,,wallet,Y
ORD-100394,2025-10-31,Katie Lee,Byblos,Bluetooth Speaker,Electronics,36.75,3.0,,card,Y
ORD-100395,Dec 23 2025,Mary Molina,Jounieh,Protein Bar,Grocery,$1.8,3.0,0.0,wallet,N
ORD-100396,Jan 10 2026,Brian Williams,Byblos,Protein Bar,Grocery,"1,71",2.0,1.0,cash,N
ORD-100397,15/12/2025,Elizabeth Williams,Tripoli,Notebook A5,Office,3.5,3.0,,card,N
ORD-100398,Nov 29 2025,Steven Stevens,Tyre,Laptop Stand,Office,20.9,1.0,0.0,wallet,N
ORD-100399,Nov 03 2025, valerie fitzpatrick  ,Byblos,Bluetooth Speaker,Electronics,36.75,,0.0,cash,N
ORD-100400,Jan 22 2026,Sonya Rasmussen,Beirut,Shampoo 400ml,Personal Care,5.2,1.0,1.0,wallet,N
ORD-100401,23/11/2025,Jason Yoder, ?????,iPhone 14 Case,Accessories,12.5,1.0,0.0,cash,Y
ORD-100402,13/12/2025,Lindsay May,beirut ,Wireless Mouse,Electronics,"22,68",1.0,2.5,cash,N
ORD-100403,Oct 02 2025,Kathleen Sweeney DDS,Beirut,iPhone 14 Case,Accessories,"11,88",1.0,0.0,card,N
ORD-100404,Oct 25 2025,Dennis Pratt,Beirut,Notebook A5,Office,3.5,1.0,2.5,card,Y
ORD-100405,2025-10-04,Melissa Goodwin,Tyre,Laptop Stand,Office,$23.1,3.0,0.0,card,N
ORD-100406,2025-10-08, lisa pittman  ,Sidon,Bluetooth Speaker,Electronics,$42.0,1.0,1.0,wallet,N
ORD-100407,Nov 04 2025,Joseph Reed,Byblos,USB-C Cable,Accessories,6.0,1.0,,cash,N
ORD-100408,Oct 11 2025,Ashley Barron,Byblos,Laptop Stand,Office,22.0,1.0,0.0,wallet,N
ORD-100409,01/01/2026,Nathan Flynn,Byblos,Shampoo 400ml,Personal Care,5.2,1.0,2.5,card,N
ORD-100410,14/01/2026,Andrew Short,Sidon,Protein Bar,Grocery,"2,16",1.0,0.0,cash,N
ORD-100411,14/12/2025,Albert Evans,Sidon,USB-C Cable,Accessories,$6.3,3.0,,card,N
ORD-100412,29/01/2026, michael johnson  ,Jounieh,iPhone 14 Case,Accessories,$12.5,1.0,0.0,wallet,N
ORD-100413,Oct 22 2025,Michael Cox,Beirut,iPhone 14 Case,Accessories,"11,88",3.0,2.5,card,N
ORD-100414,04/11/2025,Valerie Bennett,Jounieh,Olive Oil 1L,Grocery,11.88,1.0,0.0,wallet,N
ORD-100415,18/12/2025, jason medina  ,beirut ,iPhone 14 Case,Accessories,"12,5",1.0,0.0,card,N
ORD-100416,Nov 28 2025,Rebecca Gutierrez,Tyre,Bluetooth Speaker,Electronics,$42.0,1.0,0.0,wallet,N
ORD-100417,Dec 12 2025,Patrick Ruiz,Byblos,Laptop Stand,Office,$26.4,,0.0,cash,N
ORD-100418,2026-01-16,Sarah Hampton, ?????,Bluetooth Speaker,Electronics,$36.75,1.0,0.0,wallet,N
ORD-100419,2026-01-11,Harold Bradley,Sidon,USB-C Cable,Accessories,7.2,3.0,0.0,cash,N
ORD-100420,10/12/2025,Juan Cortez,Tripoli,Notebook A5,Office,4.2,3.0,1.0,card,Y
ORD-100421,23/01/2026, amanda pena  ,Beirut,Protein Bar,Grocery,1.8,1.0,0.0,wallet,N
ORD-100422,23/12/2025, tara brennan  ,Sidon,USB-C Cable,Accessories,$6.3,2.0,0.0,wallet,N
ORD-100423,Nov 25 2025,Nicholas Snyder,Zahle,Wireless Mouse,Electronics,17.95,2.0,1.0,wallet,N
ORD-100424,Jan 22 2026,Laura Bryant,Beirut,USB-C Cable,Accessories,6.0,3.0,2.5,card,N
ORD-100425,2025-11-29, ryan jones  , ?????,Protein Bar,Grocery,1.71,,2.5,wallet,N
ORD-100426,Oct 10 2025,Ryan Hall,beirut ,Bluetooth Speaker,Electronics,$35.0,2.0,2.5,cash,N
ORD-100427,Jan 26 2026,Madison Shelton,Beirut,Wireless Mouse,Electronics,18.9,1.0,0.0,wallet,N
ORD-100428,22/11/2025,Bruce Strong,Tripoli,USB-C Cable,Accessories,6.0,1.0,0.0,cash,N
ORD-100429,2026-02-01,Jennifer Baxter,Beirut,iPhone 14 Case,Accessories,12.5,3.0,,cash,N
ORD-100430,Dec 24 2025,Katrina Wilson,Beirut,Toothpaste,Personal Care,2.42,1.0,2.5,wallet,N
ORD-100431,06/12/2025,Marissa Ayala, ?????,Wireless Mouse,Electronics,18.9,2.0,0.0,cash,N
ORD-100432,Jan 17 2026, chelsea koch  ,Tyre,Wireless Mouse,Electronics,"19,84",3.0,1.0,wallet,N
ORD-100433,31/12/2025,Kimberly Mckee DDS,Beirut,Laptop Stand,Office,26.4,1.0,0.0,card,N
ORD-100434,17/01/2026,Catherine Carter,Beirut,Notebook A5,Office,$4.2,,0.0,wallet,N
ORD-100435,2025-11-20,Helen Brooks,Byblos,Wireless Mouse,Electronics,"18,9",3.0,2.5,wallet,N
ORD-100436,2025-12-02, kathleen parker  , ?????,Wireless Mouse,Electronics,18.9,1.0,,wallet,Y
ORD-100437,27/01/2026,Jessica Johnson,Sidon,Protein Bar,Grocery,1.8,1.0,2.5,card,Y
ORD-100438,2025-11-25,Lisa Chapman,Byblos,Wireless Mouse,Electronics,$18.9,1.0,0.0,wallet,Y
ORD-100439,31/01/2026,Anthony Trevino,Sidon,Laptop Stand,Office,26.4,1.0,,wallet,N
ORD-100440,15/01/2026,Alejandra Lewis,Byblos,Protein Bar,Grocery,2.16,1.0,0.0,wallet,N
ORD-100441,2025-12-26,Molly Merritt,Sidon,Notebook A5,Office,3.5,1.0,0.0,wallet,N
ORD-100442,2025-11-26, christina peterson  ,Zahle,Notebook A5,Office,4.2,2.0,0.0,cash,N
ORD-100443,21/11/2025,Elizabeth Yu, ?????,Laptop Stand,Office,$22.0,3.0,1.0,wallet,N
ORD-100444,Oct 06 2025, madeline ross  ,Tripoli,Toothpaste,Personal Care,$2.76,1.0,,card,N
ORD-100445,Oct 01 2025,Erica Green,Tyre,USB-C Cable,Accessories,$6.0,2.0,,wallet,N
ORD-100446,27/11/2025, carrie perez  ,Sidon,Bluetooth Speaker,Electronics,$33.25,1.0,,card,N
ORD-100447,Oct 14 2025,Edward Flowers DDS,Jounieh,Shampoo 400ml,Personal Care,4.94,,1.0,wallet,Y
ORD-100448,Oct 29 2025,Stacey Frazier DVM,Beirut,Laptop Stand,Office,26.4,3.0,1.0,card,N
ORD-100449,23/01/2026,Deborah Patton,Tyre,Bluetooth Speaker,Electronics,35.0,1.0,0.0,cash,N
ORD-100450,2026-01-12,Christopher Ramirez,Jounieh,Protein Bar,Grocery,$1.8,1.0,0.0,cash,N
ORD-100451,2025-12-03, shannon cross  , ?????,Shampoo 400ml,Personal Care,$5.46,,0.0,card,N
ORD-100452,2025-10-04,John Thompson,Jounieh,Toothpaste,Personal Care,2.76,2.0,0.0,card,N
ORD-100453,2025-12-17,Meagan Becker,Beirut,USB-C Cable,Accessories,$7.2,1.0,,card,Y
ORD-100454,2025-11-02,Michael Key,Byblos,Laptop Stand,Office,22.0,1.0,0.0,card,N
ORD-100455,29/01/2026,Javier Franklin,Tripoli,Toothpaste,Personal Care,2.3,1.0,0.0,wallet,N
ORD-100456,2025-12-29,Ariel Johnson,Sidon,USB-C Cable,Accessories,6.0,3.0,1.0,card,N
ORD-100457,Oct 15 2025,Mr. James Boone Jr.,Zahle,Shampoo 400ml,Personal Care,5.2,1.0,0.0,card,N
ORD-100458,2026-01-23,Raymond Wang,Tripoli,Olive Oil 1L,Grocery,11.88,1.0,1.0,wallet,Y
ORD-100459,Dec 05 2025, jay lewis  , ?????,Protein Bar,Grocery,$1.89,1.0,0.0,cash,N
ORD-100460,23/01/2026,Christine Walls,Tyre,Olive Oil 1L,Grocery,$9.9,,,cash,N
ORD-100461,Nov 29 2025,Michael Walker,Tyre,USB-C Cable,Accessories,$6.0,,0.0,wallet,Y
ORD-100462,28/11/2025,Melissa Gibson,Byblos,Olive Oil 1L,Grocery,9.9,1.0,2.5,card,N
ORD-100463,18/01/2026,Catherine Smith,Zahle,Protein Bar,Grocery,1.8,3.0,0.0,wallet,N
ORD-100464,2025-12-28,Calvin Nicholson,Sidon,Laptop Stand,Office,22.0,3.0,,wallet,N
ORD-100465,2026-01-25,Brittany Chapman,Tyre,Protein Bar,Grocery,$1.71,3.0,0.0,wallet,N
ORD-100466,2026-01-02,Whitney Luna,Byblos,Wireless Mouse,Electronics,17.95,,1.0,card,N
ORD-100467,Nov 02 2025,Morgan Wilkerson,Tyre,Notebook A5,Office,3.5,1.0,1.0,cash,Y
ORD-100468,Oct 24 2025,Hannah Shannon,Zahle,Notebook A5,Office,3.32,3.0,1.0,card,N
ORD-100469,2025-10-29, crystal thompson  , ?????,iPhone 14 Case,Accessories,12.5,2.0,0.0,card,Y
ORD-100470,03/10/2025,Andrew Sullivan,Tyre,Protein Bar,Grocery,1.89,2.0,1.0,cash,N
ORD-100471,2025-12-12,Lacey Taylor,beirut ,Toothpaste,Personal Care,2.76,2.0,1.0,cash,Y
ORD-100472,02/11/2025,Nicolas Edwards,beirut ,Protein Bar,Grocery,1.71,1.0,,cash,N
ORD-100473,2025-12-28,Brett Williams, ?????,Protein Bar,Grocery,2.16,,0.0,card,N
ORD-100474,19/11/2025,Mario White,Tripoli,Toothpaste,Personal Care,2.3,2.0,,wallet,N
ORD-100475,2025-12-23,Robert Miller DVM,Tripoli,iPhone 14 Case,Accessories,12.5,1.0,,wallet,N
ORD-100476,2025-12-11,Mr. Justin Kline,Beirut,USB-C Cable,Accessories,6.0,,1.0,cash,N
ORD-100477,Nov 08 2025,Ricardo Cole,Beirut,Bluetooth Speaker,Electronics,35.0,1.0,2.5,card,Y
